date,high,low,close,sma_fast,sma_slow,rsi,buy_signal,sell_signal,position,market_return,strategy_return,equity,buy_hold_equity,drawdown
2020-02-14,54.198001861572266,52.366668701171875,53.33533477783203,52.226399993896486,52.10513343811035,71.20551758439225,False,True,0,-0.004937755668348531,-0.0,10000.0,18594.106383161245,0.0
2020-02-18,57.33333206176758,55.490665435791016,57.22666549682617,53.3879997253418,52.62779998779297,73.50352206898715,False,True,0,0.0729597130158357,0.0,10000.0,19950.727048662608,0.0
2020-02-19,62.98533248901367,60.06800079345703,61.16133117675781,55.29519958496094,52.830199813842775,75.29359209842076,False,True,0,0.06875580895325561,0.0,10000.0,21322.455426099004,0.0
2020-02-20,60.79999923706055,57.3293342590332,59.96066665649414,57.05679931640625,53.928266525268555,70.74642780545992,False,True,0,-0.019631105097986157,-0.0,10000.0,20903.87206268213,0.0
2020-02-21,60.87066650390625,58.6966667175293,60.06666564941406,58.35013275146484,54.94186630249023,70.35785151960769,False,True,0,0.0017678087791648256,0.0,10000.0,20940.826111233077,0.0
2020-02-24,57.56666564941406,54.813331604003906,55.58599853515625,58.80026550292969,55.513332748413085,54.86479157502522,False,False,0,-0.07459490327646512,-0.0,10000.0,19378.74721293637,0.0
2020-02-25,57.106666564941406,52.46666717529297,53.32733154296875,58.020398712158205,55.70419921875,40.91562319534544,False,False,0,-0.040633739641448896,-0.0,10000.0,18591.31624410846,0.0
2020-02-26,54.22066879272461,51.740665435791016,51.91999816894531,56.172132110595705,55.73366584777832,56.328569995091215,False,False,0,-0.026390470576789893,-0.0,10000.0,18100.68265978452,0.0
2020-02-27,49.31800079345703,44.599998474121094,45.266666412353516,53.23333206176758,55.14506568908691,41.93934174015914,False,True,0,-0.1281458395846271,-0.0,10000.0,15781.155483291534,0.0
2020-02-28,46.03466796875,40.768001556396484,44.53266525268555,50.126531982421874,54.23833236694336,40.983597685616125,False,False,0,-0.016215047800994142,-0.0,10000.0,15525.26329277504,0.0
2020-03-02,49.5793342590332,45.77799987792969,49.574668884277344,48.9242660522461,53.86226577758789,47.214503507736524,False,False,0,0.11322034293215233,0.0,10000.0,17283.038926894988,0.0
2020-03-03,53.798667907714844,47.740665435791016,49.70066833496094,48.19893341064453,53.10966606140137,47.08554952120638,False,False,0,0.0025416095259802596,0.0,10000.0,17326.96566326947,0.0
2020-03-04,51.10133361816406,48.31533432006836,49.96666717529297,47.808267211914064,51.990199661254884,48.19276926344636,False,False,0,0.0053520173720666975,0.0,10000.0,17419.699884504495,0.0
2020-03-05,49.71666717529297,47.871334075927734,48.30266571044922,48.4154670715332,50.82439956665039,41.73049639984107,False,False,0,-0.033302230445070524,-0.0,10000.0,16839.585024666758,0.0
2020-03-06,47.133331298828125,45.61800003051758,46.89866638183594,48.888667297363284,49.507599639892575,40.29706384130772,False,False,0,-0.029066704869448956,-0.0,10000.0,16350.113776630775,0.0
2020-03-09,44.20000076293945,40.33333206176758,40.53333282470703,47.08040008544922,48.002333068847655,26.58237358526148,False,False,0,-0.13572525720249962,-0.0,10000.0,14130.990379007431,0.0
2020-03-10,44.53333282470703,40.53333282470703,43.02199935913086,45.744666290283206,46.97179985046387,23.477924080348032,False,False,0,0.061398023823663106,0.0,10000.0,14998.605262949683,0.0
2020-03-11,43.571998596191406,40.866668701171875,42.28200149536133,44.207733154296875,46.008000183105466,23.798516230216123,False,False,0,-0.017200452670558586,-0.0,10000.0,14740.622462999927,0.0
2020-03-12,39.633331298828125,36.41666793823242,37.369998931884766,42.021199798583986,45.2183334350586,20.55593303545139,False,False,0,-0.11617242301113506,-0.0,10000.0,13028.168634780859,0.0
2020-03-13,40.50466537475586,33.46666717529297,36.44133377075195,39.92973327636719,44.409200286865236,22.642663838187076,False,False,0,-0.0248505535904755,-0.0,10000.0,12704.411431936483,0.0
2020-03-16,32.9913330078125,29.47800064086914,29.67133331298828,37.75733337402344,42.41886672973633,20.056710559632904,False,False,0,-0.18577806455584012,-0.0,10000.0,10344.210464790236,0.0
2020-03-17,31.456666946411133,26.399999618530273,28.68000030517578,34.88893356323242,40.31679992675781,20.270181903430284,False,False,0,-0.03341046380880208,-0.0,10000.0,9998.60559542573,0.0
2020-03-18,26.99066734313965,23.367332458496094,24.08133316040039,31.248799896240236,37.72826652526855,21.394882732374,False,False,0,-0.1603440409986845,-0.0,10000.0,8395.38876990311,0.0
2020-03-19,30.133333206176758,23.8973331451416,28.50933265686035,29.47666664123535,35.74893321990967,30.327239993714713,False,False,0,0.1838768421567878,0.0,10000.0,9939.106345591452,0.0
2020-03-20,31.799999237060547,28.38599967956543,28.50200080871582,27.888800048828124,33.90926666259766,20.47818714966361,False,False,0,-0.0002571736151377735,-0.0,10000.0,9936.550269681316,0.0
2020-03-23,29.46666717529297,27.366666793823242,28.952667236328125,27.745066833496093,32.751200103759764,21.195064774725807,False,False,0,0.015811747064244486,0.0,10000.0,10093.66448923667,0.0
2020-03-24,34.24599838256836,31.600000381469727,33.66666793823242,28.74240036010742,31.815666961669923,29.85797646752701,False,False,0,0.16281749323562988,0.0,10000.0,11737.089638935679,0.0
2020-03-25,37.133331298828125,34.07400131225586,35.95000076293945,31.116133880615234,31.182466888427733,34.965841640745225,False,False,0,0.06782176450892674,0.0,10000.0,12533.119768447737,0.0
2020-03-26,37.33333206176758,34.150001525878906,35.21066665649414,32.45640068054199,30.966533660888672,35.54085681189743,True,False,1,-0.020565621439638027,-0.001,9990.0,12275.368371832199,-0.0010000000000000009
2020-03-27,35.0533332824707,32.935333251953125,34.29066848754883,33.61413421630859,30.751467132568358,41.07476696169889,False,False,1,-0.026128393930185068,-0.026128393930185068,9728.977344637451,11954.632711374832,-0.027102265536254944
2020-03-30,34.44333267211914,32.7486686706543,33.47533416748047,34.51866760253906,31.13186721801758,35.665092802248125,True,False,1,-0.02377714859552571,-0.02377714859552571,9497.650004631503,11670.38563299154,-0.050234999536849734
2020-03-31,36.19733428955078,33.133331298828125,34.93333435058594,34.77200088500977,31.757200622558592,39.19843135759675,True,False,1,0.04355446239344318,0.04355446239344318,9911.315044584313,12178.683005160648,-0.008868495541568655
2020-04-01,34.26333236694336,31.67333221435547,32.104000091552734,34.00280075073242,32.55946731567383,41.754870745377126,False,False,0,-0.08099239055277141,-0.08199239055277141,9098.662630557195,11192.302354788277,-0.09013373694428051
2020-04-02,32.95066833496094,29.760000228881836,30.29800033569336,33.020267486572266,32.73833408355713,40.638396966781976,False,False,1,-0.05625466454987249,-0.001,9089.563967926639,10562.683140278914,-0.09104360320733618
2020-04-03,34.36600112915039,31.22599983215332,32.000667572021484,32.5622673034668,33.0882007598877,54.19790639884405,False,True,0,0.05619734693587186,0.05519734693587186,9591.283783760085,11156.277909286853,-0.040871621623991494
2020-04-06,34.733333587646484,33.19733428955078,34.41600036621094,32.75040054321289,33.63453407287598,59.83269371411951,False,False,0,0.0754775752334993,0.0,9591.283783760085,11998.326714510878,-0.040871621623991494
2020-04-07,37.66666793823242,35.48933410644531,36.36333465576172,33.036400604248044,33.90420074462891,73.159022526375,False,True,0,0.05658223700690801,0.0,9591.283783760085,12677.218880357648,-0.040871621623991494
2020-04-08,37.14733123779297,35.55533218383789,36.589332580566406,33.933467102050784,33.9681339263916,68.10468582295145,False,False,0,0.006214994497730331,0.0,9591.283783760085,12756.007725945592,-0.040871621623991494
2020-04-09,38.345333099365234,37.14066696166992,38.20000076293945,35.5138671875,34.26706733703613,70.27343314204292,True,True,1,0.04402015748241661,-0.001,9581.692499976325,13317.52919488864,-0.04183075000236747
2020-04-13,43.46666717529297,38.70199966430664,43.39666748046875,37.793067169189456,35.177667236328126,75.19536614916818,False,True,0,0.13603839302984921,0.1350383930298492,10875.588857679288,15129.224465689393,0.0
2020-04-14,49.45866775512695,46.1619987487793,47.32600021362305,40.375067138671874,36.562733840942386,74.49723605713973,False,True,0,0.09054457315006381,0.0,10875.588857679288,16499.09363702674,0.0
2020-04-15,50.20866775512695,47.33333206176758,48.65533447265625,42.83346710205078,37.93493385314942,73.59364097521859,False,True,0,0.028088878270565276,0.0,10875.588857679288,16962.53466977184,0.0
2020-04-16,50.630001068115234,47.11466598510742,49.680667877197266,45.451734161376955,39.692600631713866,76.5881876632487,False,True,0,0.021073401625000487,0.0,10875.588857679288,17319.99297544594,0.0
2020-04-17,51.663333892822266,49.84400177001953,50.259334564208984,47.86360092163086,41.68873405456543,79.71467146331318,False,True,0,0.011647723586206471,0.0,10875.588857679288,17521.731466138972,0.0
2020-04-20,51.03799819946289,47.48066711425781,49.75733184814453,49.13573379516602,43.46440048217774,80.65519317773087,False,True,0,-0.009988248360573104,-0.0,10875.588857679288,17346.72006054791,0.0
2020-04-21,50.22200012207031,44.919334411621094,45.781333923339844,48.82680053710938,44.60093383789062,68.65541378292387,False,False,0,-0.07990777996173748,-0.0,10875.588857679288,15960.582170891787,0.0
2020-04-22,48.93333435058594,45.91400146484375,48.807334899902344,48.857200622558594,45.845333862304685,78.53189727242693,False,True,0,0.06609682849410836,0.0,10875.588857679288,17015.526033307346,0.0
2020-04-23,48.93333435058594,46.87533187866211,47.04199981689453,48.32946701049805,46.8906005859375,78.64114806310354,False,True,0,-0.03616946277907396,-0.0,10875.588857679288,16400.08359777927,0.0
2020-04-24,48.71533203125,46.54533386230469,48.34333419799805,47.94626693725586,47.90493392944336,78.34381175207788,False,True,0,0.02766324531628772,0.0,10875.588857679288,16853.763133552267,0.0
2020-04-27,53.29933166503906,49.0,53.25,48.64480056762695,48.89026718139648,80.06640500255403,False,True,0,0.10149622245552825,0.0,10875.588857679288,18564.356425768066,0.0
2020-04-28,53.66666793823242,50.44599914550781,51.27466583251953,49.74346694946289,49.28513374328613,73.78303564453351,True,True,1,-0.037095477323576875,-0.001,10864.713268821608,17875.70276294919,-0.0010000000000000009
2020-04-29,53.54666519165039,52.21066665649414,53.367332458496094,50.65546646118164,49.75633354187012,75.25640268825738,False,True,0,0.040812876924676944,0.03981287692467694,11297.268761015106,18605.261619755544,0.0
2020-04-30,57.987998962402344,50.900001525878906,52.12533187866211,51.672132873535155,50.0007999420166,71.19747640048415,False,True,0,-0.023272674923369818,-0.0,11297.268761015106,18172.267414214723,0.0
2020-05-01,51.518001556396484,45.5359992980957,46.75466537475586,51.35439910888672,49.65033302307129,55.08469044800525,False,False,0,-0.1030337133662409,-0.0,11297.268761015106,16299.911222243843,0.0
2020-05-04,50.79999923706055,46.53333282470703,50.74599838256836,50.85359878540039,49.74919967651367,55.168866282368114,False,False,0,0.08536758793631605,0.0,11297.268761015106,17691.39532686289,0.0
2020-05-05,53.26133346557617,50.8120002746582,51.2140007019043,50.84146575927734,50.29246635437012,53.970452834982375,False,False,0,0.009222447764407393,0.0,11297.268761015106,17854.55329614436,0.0
2020-05-06,52.6533317565918,50.740665435791016,52.172000885009766,50.60239944458008,50.62893295288086,53.87406305389264,False,True,0,0.018705825945557253,0.0,11297.268761015106,18188.537462437715,0.0
2020-05-07,53.09333419799805,51.4900016784668,52.00266647338867,50.57786636352539,51.124999618530275,52.7458651358212,False,False,0,-0.003245695176505081,-0.0,11297.268761015106,18129.5030141282,0.0
2020-05-08,54.93333435058594,52.46733474731445,54.62799835205078,52.152532958984374,51.753466033935545,57.19066072828856,True,False,1,0.05048456274844226,-0.001,11285.971492254092,19044.763046643027,-0.0010000000000000009
2020-05-11,54.93333435058594,52.33333206176758,54.08599853515625,52.820532989501956,51.837065887451175,63.64372584322166,False,False,1,-0.0099216488475673,-0.0099216488475673,11173.99604620429,18855.80759530911,-0.01091172719871969
2020-05-12,56.21933364868164,53.866668701171875,53.96066665649414,53.36986618041992,52.10566596984863,59.35834952385795,False,False,1,-0.002317270311292141,-0.002317270311292141,11148.102876907926,18812.11359217306,-0.013203712088529329
2020-05-13,55.06666564941406,50.88666534423828,52.73066711425781,53.48159942626953,52.041999435424806,60.53534903673175,False,False,1,-0.02279437261341355,-0.02279437261341355,10893.988865999021,18383.303265307208,-0.03569711436871659
2020-05-14,53.557334899902344,50.93333435058594,53.55533218383789,53.79213256835938,52.18499946594238,59.826048758933595,False,False,1,0.01563919280204029,0.01563919280204029,11064.36205825766,18670.803289411724,-0.02061619562076511
2020-05-15,53.66999816894531,52.436668395996094,53.27799987792969,53.522132873535156,52.83733291625977,50.06395002767103,False,False,1,-0.005178425650618879,-0.005178425650618879,11007.066081967445,18574.117922740174,-0.02568786183516314
2020-05-18,55.64799880981445,53.59199905395508,54.242000579833984,53.5533332824707,53.18693313598633,57.105460415463575,False,False,1,0.018093785504579962,0.018093785504579962,11206.2255746893,18910.19402837101,-0.008058866992699976
2020-05-19,54.80466842651367,53.73866653442383,53.867332458496094,53.53466644287109,53.45226631164551,51.30462011817545,False,False,1,-0.006907343337870575,-0.006907343337870575,11128.820327123296,18779.5748256313,-0.014910544969337747
2020-05-20,55.06666564941406,54.119998931884766,54.37066650390625,53.862666320800784,53.672132873535155,56.09350480698655,False,False,1,0.00934395713390801,0.00934395713390801,11232.807547210901,18955.05036779502,-0.005705911328466318
2020-05-21,55.5,53.06666564941406,55.17333221435547,54.186266326904295,53.98919944763183,80.37914063035564,False,True,0,0.01476284478490908,0.013762844784909078,11387.402933981919,19234.88083426491,0.0
2020-05-22,55.45199966430664,54.133331298828125,54.45866775512695,54.42239990234375,53.972266387939456,67.5468069179478,False,False,0,-0.012953077701596039,-0.0,11387.402933981919,18985.72992823774,0.0
2020-05-26,55.63999938964844,54.38066864013672,54.591331481933594,54.49226608276367,54.02279968261719,66.48444682935622,False,False,0,0.0024360442933191173,0.0,11387.402933981919,19031.98000728392,0.0
2020-05-27,55.180667877197266,52.33333206176758,54.68199920654297,54.655199432373045,54.09493293762207,63.38428866960805,False,False,0,0.0016608447192643094,0.0,11387.402933981919,19063.589170776162,0.0
2020-05-28,54.983333587646484,53.44599914550781,53.72066879272461,54.52519989013672,54.19393310546875,58.44753928869935,False,False,0,-0.017580381620416863,-0.0,11387.402933981919,18728.44399809907,0.0
2020-05-29,55.66666793823242,53.61399841308594,55.66666793823242,54.62386703491211,54.405066680908206,55.47283311538294,False,False,0,0.03622440280883765,0.0,11387.402933981919,19406.870697468967,0.0
2020-06-01,59.93333435058594,56.939998626708984,59.87333297729492,55.706800079345705,55.06459999084473,71.99840266292446,False,True,0,0.07556883131087,0.0,11387.402933981919,20873.425235477865,0.0
2020-06-02,60.57733154296875,58.06666564941406,58.770668029785156,56.542667388916016,55.51746673583985,67.01893754010389,False,False,0,-0.018416628784101885,-0.0,11387.402933981919,20489.007111463365,0.0
2020-06-03,59.862667083740234,58.67333221435547,58.86399841308594,57.37906723022461,56.01713333129883,73.5994445863313,False,True,0,0.0015880436011630472,0.0,11387.402933981919,20521.544548100912,0.0
2020-06-04,59.71666717529297,57.229331970214844,57.62533187866211,58.15999984741211,56.342599868774414,65.17676539218515,False,False,0,-0.021042854169221026,-0.0,11387.402933981919,20089.712678848053,0.0
2020-06-05,59.10133361816406,57.746665954589844,59.04399871826172,58.83546600341797,56.729666519165036,69.81444562832705,False,False,0,0.024618805538279664,0.0,11387.402933981919,20584.297408608527,0.0
2020-06-08,63.33333206176758,60.61066818237305,63.327999114990234,59.52639923095703,57.61659965515137,75.42250950472942,False,True,0,0.0725560681818036,0.0,11387.402933981919,22077.81309486205,0.0
2020-06-09,63.62933349609375,61.595333099365234,62.711334228515625,60.31453247070313,58.42859992980957,74.41477876337315,False,True,0,-0.009737634144336038,-0.0,11387.402933981919,21862.82742823725,0.0
2020-06-10,68.49866485595703,65.5,68.336669921875,62.209066772460936,59.794067001342775,80.05511726991372,False,True,0,0.08970205725269786,0.0,11387.402933981919,23823.968025910843,0.0
2020-06-11,67.9306640625,64.80000305175781,64.85600280761719,63.65520095825195,60.90760040283203,68.6837668593449,False,False,0,-0.0509341048991272,-0.0,11387.402933981919,22610.515539365646,0.0
2020-06-12,65.8653335571289,60.84000015258789,62.35200119018555,64.31680145263672,61.576133728027344,64.24721306310227,False,False,0,-0.03860863311078977,-0.0,11387.402933981919,21737.55444046047,0.0
2020-06-15,66.5893325805664,60.56666564941406,66.05999755859375,64.86320114135742,62.194800186157224,68.3342261264439,False,False,0,0.059468762792361796,0.0,11387.402933981919,23030.259909166263,0.0
2020-06-16,67.52532958984375,64.15933227539062,65.47533416748047,65.41600112915039,62.86526679992676,66.98632860762447,False,False,0,-0.008850490655781473,-0.0,11387.402933981919,22826.43080903997,0.0
2020-06-17,67.0,65.50466918945312,66.11933135986328,64.97253341674805,63.59080009460449,69.70962484198571,False,False,0,0.009835722116904755,0.0,11387.402933981919,23050.94523939844,0.0
2020-06-18,67.94667053222656,66.2979965209961,66.9306640625,65.38746566772461,64.52133331298828,68.57601669280999,False,False,0,0.012270733625858066,0.0,11387.402933981919,23333.797248255338,0.0
2020-06-19,67.73133087158203,66.0893325805664,66.72666931152344,66.26239929199218,65.28960037231445,63.021243366566765,False,False,0,-0.0030478518902198326,-0.0,11387.402933981919,23262.679290206237,0.0
2020-06-22,67.2586669921875,66.00133514404297,66.28800201416016,66.30800018310546,65.58560066223144,64.65253845854139,False,False,0,-0.0065740925163715325,-0.0,11387.402933981919,23109.74828437374,0.0
2020-06-23,67.46666717529297,66.267333984375,66.78533172607422,66.56999969482422,65.99300041198731,65.2006025983761,False,False,0,0.0075025599927995845,0.0,11387.402933981919,23283.130557295754,0.0
2020-06-24,66.72533416748047,63.542667388916016,64.0566635131836,66.15746612548828,65.56499977111817,61.673809014383714,False,False,0,-0.040857298187609414,-0.0,11387.402933981919,22331.84474937528,0.0
2020-06-25,65.73200225830078,62.47666549682617,65.73200225830078,65.91773376464843,65.65259971618653,62.027633330131856,False,False,0,0.02615401198303724,0.0,11387.402933981919,22915.91208455377,0.0
2020-06-26,66.33333587646484,63.65800094604492,63.982666015625,65.36893310546876,65.81566619873047,51.29544692492421,False,True,0,-0.026613159231048233,-0.0,11387.402933981919,22306.047267322836,0.0
2020-06-29,67.33333587646484,63.23466873168945,67.29000091552734,65.56933288574218,65.93866653442383,58.18827876891272,False,False,0,0.05169110801188981,0.0,11387.402933981919,23459.07156593634,0.0
2020-06-30,72.51266479492188,66.91533660888672,71.98733520507812,66.60973358154297,66.5898666381836,56.752822425749294,True,False,1,0.0698073149894527,-0.001,11376.015531047937,25096.686364099773,-0.0010000000000000009
2020-07-01,75.68866729736328,72.03333282470703,74.64199829101562,68.72680053710937,67.44213333129883,68.67224386896427,False,False,1,0.03687680726581788,0.03687680726581788,11795.526663239341,26022.17203015936,0.0
2020-07-02,81.86666870117188,79.04000091552734,80.57733154296875,71.69586639404297,68.8068000793457,80.74864424126102,False,True,0,0.0795173412803385,0.07851734128033849,12721.680055838237,28091.385964337223,0.0
2020-07-06,91.85266876220703,84.40266418457031,91.43866729736328,77.18706665039062,71.27799987792969,84.49188944704235,False,True,0,0.1347939370342961,0.0,12721.680055838237,31877.934475220205,0.0
2020-07-07,95.30000305175781,89.11399841308594,92.65733337402344,82.26053314208984,73.91493301391601,86.3169146067063,False,True,0,0.013327688522591696,0.0,12721.680055838237,32302.79365664953,0.0
2020-07-08,94.48400115966797,87.42266845703125,91.05867004394531,86.07480010986328,76.34226684570312,82.49171368358944,False,True,0,-0.01725350030984496,-0.0,12721.680055838237,31745.45739628567,0.0
2020-07-09,93.90399932861328,90.08533477783203,92.9520034790039,89.73680114746094,79.23180084228515,82.97179424763746,False,True,0,0.020792456491456113,0.0,12721.680055838237,32405.523437999313,0.0
2020-07-10,103.2613296508789,91.73400115966797,102.97666931152344,94.21666870117187,82.95626754760742,86.77912645859098,False,True,0,0.10784776505418647,0.0,12721.680055838237,35900.3867161986,0.0
2020-07-13,119.66600036621094,98.0739974975586,99.80400085449219,95.88973541259766,86.53840103149415,82.21783199443446,False,True,0,-0.030809585105470272,-0.0,12721.680055838237,34794.31069634658,0.0
2020-07-14,106.0,95.4000015258789,101.12000274658203,97.58226928710937,89.92140121459961,82.49337325840452,False,True,0,0.013185863099901995,0.0,12721.680055838237,35253.10371384406,0.0
2020-07-15,103.33333587646484,97.13333129882812,103.06732940673828,99.98400115966797,93.02940063476562,87.47278147792031,False,True,0,0.019257581163604875,0.0,12721.680055838237,35931.993219882395,0.0
2020-07-16,102.11399841308594,97.73332977294922,100.04266357421875,101.40213317871094,95.56946716308593,82.12528782746111,False,True,0,-0.029346504366899673,-0.0,12721.680055838237,34877.514823943704,0.0
2020-07-17,102.50066375732422,99.33333587646484,100.05599975585938,100.81799926757813,97.517333984375,84.91058167320793,False,True,0,0.00013330494375263235,0.0,12721.680055838237,34882.164169095544,0.0
2020-07-20,110.0,99.19999694824219,109.53333282470703,102.7638656616211,99.32680053710938,86.52035355550068,False,True,0,0.09472028755869433,0.0,12721.680055838237,38186.21278986186,0.0
2020-07-21,111.66666412353516,103.86666870117188,104.55733489990234,103.45133209228516,100.51680068969726,78.02251166681567,False,True,0,-0.045429074387502544,-0.0,12721.680055838237,36451.448488454225,0.0
2020-07-22,108.4280014038086,104.13333129882812,106.15533447265625,104.06893310546874,102.02646713256836,77.6155032921858,False,True,0,0.015283476518254346,0.0,12721.680055838237,37008.55334548387,0.0
2020-07-23,112.5999984741211,98.71800231933594,100.87133026123047,104.23466644287109,102.81839981079102,67.9892204331872,False,False,0,-0.04977615338574293,-0.0,12721.680055838237,35166.40991757462,0.0
2020-07-24,97.66666412353516,91.10266876220703,94.46666717529297,103.1167999267578,101.96739959716797,52.91437843051845,False,False,0,-0.06349339370613127,-0.0,12721.680055838237,32933.575207446855,0.0
2020-07-27,103.19599914550781,94.19999694824219,102.63999938964844,101.73813323974609,102.2509994506836,58.473675321189994,False,True,0,0.08652080631985237,0.0,12721.680055838237,35783.01468939066,0.0
2020-07-28,104.3133316040039,98.29467010498047,98.43267059326172,100.51320037841796,101.98226623535156,55.99388881013005,False,False,0,-0.040991122577997974,-0.0,12721.680055838237,34316.22874804754,0.0
2020-07-29,102.32066345214844,99.13333129882812,99.94066619873047,99.27026672363282,101.66959991455079,55.71648061427244,False,False,0,0.015320072049045619,0.0,12721.680055838237,34841.95584491916,0.0
2020-07-30,100.8826675415039,98.06666564941406,99.16600036621094,98.9292007446289,101.58193359375,46.327230286672986,False,False,0,-0.007751257440881121,-0.0,12721.680055838237,34571.886875421376,0.0
2020-07-31,101.13666534423828,94.73200225830078,95.38400268554688,99.11266784667968,101.11473388671875,45.78940712519606,False,False,0,-0.03813804798718812,-0.0,12721.680055838237,33253.38259475892,0.0
2020-08-03,100.65399932861328,96.29199981689453,99.0,98.38466796875,100.06140060424805,48.06521937419536,False,False,0,0.03790989277703116,0.0,12721.680055838237,34514.01476339982,0.0
